# ;;;;;;Nedladdat från datavärdskapet för luft, SMHI, http://www.smhi.se/datavardluft, 2020-12-01 07:02:25
# ;;;;;;Tidsangivelser i UTC+1, Svensk normaltid
#
#Stationsnamn;Nationell stationskod;Klassificering;Longitud;Latitud
#Stockholm E4/E20 Lilla Essingen;18644;Urban Traffic;18.00439;59.325527
#
#Ämne;Ämnesbeskrivning;Enhet;Mäthöjd;Inlet-id
#NO2;Nitrogen dioxide;ug.m-3;2;344
#NOX as NO2;Nitrogen oxides;ug.m-3;2;345
#PM10;Particulate matter < 10 µm;ug.m-3;2;342
#PM2.5;Particulate matter < 2.5 µm;ug.m-3;2;343
#
Start;Slut;NO2 (344);NOX as NO2 (345);PM10 (342);PM2.5 (343)
2015-01-15 12:00;2015-01-15 13:00;50.2;108.4;10.4;0.800
2015-01-15 13:00;2015-01-15 14:00;68.3;177.9;13.6;1.30
2015-01-15 14:00;2015-01-15 15:00;67.0;163.5;10.5;1.30
2015-01-15 15:00;2015-01-15 16:00;66.4;154.7;11.3;2.60
2015-01-15 16:00;2015-01-15 17:00;70.5;186.8;9.90;3.70
2015-01-15 17:00;2015-01-15 18:00;60.8;148.9;10.9;1.20
2015-01-15 18:00;2015-01-15 19:00;48.0;106.5;32.1;5.30
2015-01-15 19:00;2015-01-15 20:00;35.0;69.3;28.7;6.90
2015-01-15 20:00;2015-01-15 21:00;31.1;55.9;17.9;4.90
2015-01-15 21:00;2015-01-15 22:00;30.4;48.5;13.6;3.30
2015-01-15 22:00;2015-01-15 23:00;28.4;44.3;9.80;3.20
2015-01-15 23:00;2015-01-16 00:00;22.3;31.7;6.60;3.50
2015-01-16 00:00;2015-01-16 01:00;15.4;20.6;4.80;3.30
2015-01-16 01:00;2015-01-16 02:00;9.70;12.2;5.90;3.90
2015-01-16 02:00;2015-01-16 03:00;9.40;11.5;5.60;2.90
2015-01-16 03:00;2015-01-16 04:00;10.4;12.7;7.90;3.30
2015-01-16 04:00;2015-01-16 05:00;11.5;14.2;6.80;3.60
2015-01-16 05:00;2015-01-16 06:00;29.3;45.5;9.10;2.90
2015-01-16 06:00;2015-01-16 07:00;52.3;100.1;13.5;3.30
2015-01-16 07:00;2015-01-16 08:00;43.8;67.1;9.50;2.90
2015-01-16 08:00;2015-01-16 09:00;45.2;70.7;8.90;3.10
2015-01-16 09:00;2015-01-16 10:00;42.4;68.2;9.20;1.70
2015-01-16 10:00;2015-01-16 11:00;33.8;52.7;9.20;3.20
2015-01-16 11:00;2015-01-16 12:00;25.5;42.0;11.7;2.80
2015-01-16 12:00;2015-01-16 13:00;27.2;45.6;16.5;3.40
2015-01-16 13:00;2015-01-16 14:00;22.8;39.1;17.7;1.10
2015-01-16 14:00;2015-01-16 15:00;22.9;41.3;21.7;4.40
2015-01-16 15:00;2015-01-16 16:00;24.8;41.2;23.3;5.30
2015-01-16 16:00;2015-01-16 17:00;21.5;34.9;20.4;4.30
2015-01-16 17:00;2015-01-16 18:00;19.2;31.3;25.4;5.50
2015-01-16 18:00;2015-01-16 19:00;18.3;29.5;23.4;6.30
2015-01-16 19:00;2015-01-16 20:00;13.1;19.6;31.8;3.30
2015-01-16 20:00;2015-01-16 21:00;10.6;15.8;58.0;2.50
2015-01-16 21:00;2015-01-16 22:00;10.7;17.8;16.6;3.00
2015-01-16 22:00;2015-01-16 23:00;7.60;12.1;11.2;2.00
2015-01-16 23:00;2015-01-17 00:00;6.20;9.60;10.8;1.40
2015-01-17 00:00;2015-01-17 01:00;6.50;9.10;8.50;0.900
2015-01-17 01:00;2015-01-17 02:00;2.60;4.30;8.70;2.20
2015-01-17 02:00;2015-01-17 03:00;1.10;2.50;8.50;1.40
2015-01-17 03:00;2015-01-17 04:00;1.90;3.40;8.80;1.50
2015-01-17 04:00;2015-01-17 05:00;1.90;3.60;10.0;2.20
2015-01-17 05:00;2015-01-17 06:00;1.30;2.50;10.0;3.10
2015-01-17 06:00;2015-01-17 07:00;4.70;8.50;11.0;3.60
2015-01-17 07:00;2015-01-17 08:00;9.30;14.7;12.2;4.10
2015-01-17 08:00;2015-01-17 09:00;11.4;18.1;12.6;7.70
2015-01-17 09:00;2015-01-17 10:00;11.7;18.7;14.4;5.30
2015-01-17 10:00;2015-01-17 11:00;15.9;24.9;15.3;5.00
2015-01-17 11:00;2015-01-17 12:00;23.2;39.2;15.1;5.10
2015-01-17 12:00;2015-01-17 13:00;23.8;39.9;27.5;4.70
2015-01-17 13:00;2015-01-17 14:00;19.7;31.1;54.8;4.80
2015-01-17 14:00;2015-01-17 15:00;24.5;39.0;45.5;5.20
2015-01-17 15:00;2015-01-17 16:00;23.0;34.4;38.5;7.10
2015-01-17 16:00;2015-01-17 17:00;23.0;34.9;12.5;5.10
2015-01-17 17:00;2015-01-17 18:00;24.9;39.0;8.10;4.70
2015-01-17 18:00;2015-01-17 19:00;18.4;27.5;10.5;4.00
2015-01-17 19:00;2015-01-17 20:00;14.1;20.3;10.3;3.90
2015-01-17 20:00;2015-01-17 21:00;10.9;16.2;12.8;5.00
2015-01-17 21:00;2015-01-17 22:00;12.7;19.3;13.0;5.70
2015-01-17 22:00;2015-01-17 23:00;9.20;12.6;11.3;4.00
2015-01-17 23:00;2015-01-18 00:00;6.70;9.80;12.2;3.60
2015-01-18 00:00;2015-01-18 01:00;5.20;8.40;11.3;4.10
2015-01-18 01:00;2015-01-18 02:00;3.20;5.30;10.7;3.40
2015-01-18 02:00;2015-01-18 03:00;2.30;4.50;9.40;3.40
2015-01-18 03:00;2015-01-18 04:00;1.90;3.80;9.30;2.60
2015-01-18 04:00;2015-01-18 05:00;1.60;3.50;10.3;2.30
2015-01-18 05:00;2015-01-18 06:00;2.50;4.50;9.00;2.50
2015-01-18 06:00;2015-01-18 07:00;5.80;10.4;10.7;2.40
2015-01-18 07:00;2015-01-18 08:00;6.30;10.6;11.5;3.70
2015-01-18 08:00;2015-01-18 09:00;13.9;23.3;10.8;3.50
2015-01-18 09:00;2015-01-18 10:00;18.2;29.5;11.2;3.60
2015-01-18 10:00;2015-01-18 11:00;23.1;36.1;9.10;1.60
2015-01-18 11:00;2015-01-18 12:00;31.4;53.9;18.7;2.50
2015-01-18 12:00;2015-01-18 13:00;31.1;54.5;83.6;5.80
2015-01-18 13:00;2015-01-18 14:00;34.1;55.1;62.7;6.60
2015-01-18 14:00;2015-01-18 15:00;42.1;75.1;77.4;6.80
2015-01-18 15:00;2015-01-18 16:00;49.5;81.0;66.8;8.40
2015-01-18 16:00;2015-01-18 17:00;53.2;91.5;46.1;7.50
2015-01-18 17:00;2015-01-18 18:00;43.0;70.1;33.7;8.40
2015-01-18 18:00;2015-01-18 19:00;41.3;72.8;23.0;8.10
2015-01-18 19:00;2015-01-18 20:00;34.8;61.8;26.6;8.10
2015-01-18 20:00;2015-01-18 21:00;31.2;53.1;28.0;8.90
2015-01-18 21:00;2015-01-18 22:00;27.6;43.4;17.6;8.20
2015-01-18 22:00;2015-01-18 23:00;28.2;48.9;15.6;8.00
2015-01-18 23:00;2015-01-19 00:00;22.2;35.0;14.4;7.50
2015-01-19 00:00;2015-01-19 01:00;15.2;22.2;12.7;8.20
2015-01-19 01:00;2015-01-19 02:00;12.6;20.2;12.4;7.30
2015-01-19 02:00;2015-01-19 03:00;9.30;15.8;11.8;8.00
2015-01-19 03:00;2015-01-19 04:00;12.0;21.7;12.2;8.10
2015-01-19 04:00;2015-01-19 05:00;21.7;49.2;9.20;6.30
2015-01-19 05:00;2015-01-19 06:00;46.3;115.3;11.5;4.60
2015-01-19 06:00;2015-01-19 07:00;75.3;234.2;12.9;6.80
2015-01-19 07:00;2015-01-19 08:00;60.4;187.2;11.8;4.70
2015-01-19 08:00;2015-01-19 09:00;68.3;222.1;15.4;5.70
2015-01-19 09:00;2015-01-19 10:00;68.9;235.0;34.2;8.20
2015-01-19 10:00;2015-01-19 11:00;66.7;198.1;95.0;8.30
2015-01-19 11:00;2015-01-19 12:00;75.3;226.2;90.9;11.8
2015-01-19 12:00;2015-01-19 13:00;60.7;169.1;58.2;11.2
2015-01-19 13:00;2015-01-19 14:00;61.0;168.5;62.9;8.20
2015-01-19 14:00;2015-01-19 15:00;47.4;115.5;49.7;6.60
2015-01-19 15:00;2015-01-19 16:00;41.5;97.0;35.1;5.00
2015-01-19 16:00;2015-01-19 17:00;27.2;49.1;14.4;5.90
2015-01-19 17:00;2015-01-19 18:00;26.5;52.8;18.3;5.00
2015-01-19 18:00;2015-01-19 19:00;25.3;37.8;18.0;2.80
2015-01-19 19:00;2015-01-19 20:00;22.2;36.0;28.6;5.50
2015-01-19 20:00;2015-01-19 21:00;19.8;34.5;20.7;4.80
2015-01-19 21:00;2015-01-19 22:00;20.0;32.1;8.70;5.80
2015-01-19 22:00;2015-01-19 23:00;16.2;25.2;6.20;4.20
2015-01-19 23:00;2015-01-20 00:00;12.2;16.4;6.80;2.40
2015-01-20 00:00;2015-01-20 01:00;10.2;14.1;7.00;5.80
2015-01-20 01:00;2015-01-20 02:00;8.00;9.60;6.40;3.90
2015-01-20 02:00;2015-01-20 03:00;10.8;18.0;6.20;3.20
2015-01-20 03:00;2015-01-20 04:00;6.50;8.40;4.30;2.70
2015-01-20 04:00;2015-01-20 05:00;11.7;17.9;6.80;2.70
2015-01-20 05:00;2015-01-20 06:00;36.4;85.2;23.1;4.00
2015-01-20 06:00;2015-01-20 07:00;48.6;116.0;15.7;6.20
2015-01-20 07:00;2015-01-20 08:00;36.0;64.2;10.1;5.90
2015-01-20 08:00;2015-01-20 09:00;60.8;144.0;17.1;8.00
2015-01-20 09:00;2015-01-20 10:00;64.3;174.3;19.8;10.4
2015-01-20 10:00;2015-01-20 11:00;51.7;116.1;18.6;10.3
2015-01-20 11:00;2015-01-20 12:00;57.8;124.0;18.1;8.70
2015-01-20 12:00;2015-01-20 13:00;41.4;76.9;13.7;8.80
2015-01-20 13:00;2015-01-20 14:00;31.0;59.1;17.7;6.70
2015-01-20 14:00;2015-01-20 15:00;35.4;68.4;33.5;8.50
2015-01-20 15:00;2015-01-20 16:00;30.6;60.6;33.3;8.90
2015-01-20 16:00;2015-01-20 17:00;32.4;61.1;33.3;9.90
2015-01-20 17:00;2015-01-20 18:00;25.0;46.7;29.7;7.80
2015-01-20 18:00;2015-01-20 19:00;13.8;20.5;15.8;7.90
2015-01-20 19:00;2015-01-20 20:00;7.70;11.7;14.7;7.30
2015-01-20 20:00;2015-01-20 21:00;6.30;10.0;18.8;7.80
2015-01-20 21:00;2015-01-20 22:00;4.60;8.10;15.6;9.10
2015-01-20 22:00;2015-01-20 23:00;4.00;10.8;16.0;8.20
2015-01-20 23:00;2015-01-21 00:00;2.30;4.50;15.9;7.50
2015-01-21 00:00;2015-01-21 01:00;1.80;3.10;12.7;7.30
2015-01-21 01:00;2015-01-21 02:00;0.700;1.70;14.2;7.70
2015-01-21 02:00;2015-01-21 03:00;0.500;1.30;12.5;8.40
2015-01-21 03:00;2015-01-21 04:00;1.30;3.10;12.5;7.70
2015-01-21 04:00;2015-01-21 05:00;0.500;1.50;11.7;7.60
2015-01-21 05:00;2015-01-21 06:00;1.50;3.40;14.3;7.50
2015-01-21 06:00;2015-01-21 07:00;8.00;16.4;15.8;9.40
2015-01-21 07:00;2015-01-21 08:00;13.1;21.9;12.4;8.50
2015-01-21 08:00;2015-01-21 09:00;14.8;21.6;9.60;6.50
2015-01-21 09:00;2015-01-21 10:00;16.6;26.5;7.80;6.90
2015-01-21 10:00;2015-01-21 11:00;15.7;25.4;7.40;4.10
2015-01-21 11:00;2015-01-21 12:00;17.2;25.0;6.50;3.30
2015-01-21 12:00;2015-01-21 13:00;24.3;35.2;6.10;3.20
2015-01-21 13:00;2015-01-21 14:00;30.4;43.7;7.70;5.50
2015-01-21 14:00;2015-01-21 15:00;20.7;24.1;9.80;6.50
2015-01-21 15:00;2015-01-21 16:00;17.6;21.7;9.80;5.70
2015-01-21 16:00;2015-01-21 17:00;15.4;18.1;9.50;5.60
2015-01-21 17:00;2015-01-21 18:00;17.8;21.7;9.70;6.30
2015-01-21 18:00;2015-01-21 19:00;18.8;22.1;10.9;6.30
2015-01-21 19:00;2015-01-21 20:00;20.2;24.5;10.1;6.10
2015-01-21 20:00;2015-01-21 21:00;22.4;27.3;8.90;6.00
2015-01-21 21:00;2015-01-21 22:00;34.9;56.2;5.40;4.60
2015-01-21 22:00;2015-01-21 23:00;29.5;50.5;6.10;3.00
2015-01-21 23:00;2015-01-22 00:00;25.9;42.1;6.90;4.40
2015-01-22 00:00;2015-01-22 01:00;23.1;34.3;7.70;4.70
2015-01-22 01:00;2015-01-22 02:00;26.0;37.5;7.10;3.50
2015-01-22 02:00;2015-01-22 03:00;28.9;45.8;6.90;4.20
2015-01-22 03:00;2015-01-22 04:00;26.1;37.4;7.10;4.60
2015-01-22 04:00;2015-01-22 05:00;26.0;40.1;8.70;3.80
2015-01-22 05:00;2015-01-22 06:00;32.1;56.7;10.8;4.00
2015-01-22 06:00;2015-01-22 07:00;45.9;103.0;11.5;5.70
2015-01-22 07:00;2015-01-22 08:00;50.8;140.9;14.1;7.90
2015-01-22 08:00;2015-01-22 09:00;66.1;227.4;16.0;9.10
2015-01-22 09:00;2015-01-22 10:00;57.2;231.8;16.1;7.90
2015-01-22 10:00;2015-01-22 11:00;53.4;226.5;15.7;6.10
2015-01-22 11:00;2015-01-22 12:00;59.0;201.4;27.2;7.30
2015-01-22 12:00;2015-01-22 13:00;65.6;218.9;25.1;8.40
2015-01-22 13:00;2015-01-22 14:00;67.7;214.4;23.0;7.50
2015-01-22 14:00;2015-01-22 15:00;54.4;150.8;14.1;6.30
2015-01-22 15:00;2015-01-22 16:00;48.5;113.9;10.3;5.40
2015-01-22 16:00;2015-01-22 17:00;54.6;157.0;12.5;5.90
2015-01-22 17:00;2015-01-22 18:00;57.6;180.7;18.4;7.00
2015-01-22 18:00;2015-01-22 19:00;79.9;243.0;26.5;8.10
2015-01-22 19:00;2015-01-22 20:00;72.4;217.7;23.5;8.10
2015-01-22 20:00;2015-01-22 21:00;70.5;226.8;25.7;8.50
2015-01-22 21:00;2015-01-22 22:00;60.7;164.1;19.0;8.70
2015-01-22 22:00;2015-01-22 23:00;49.7;128.3;16.4;8.00
2015-01-22 23:00;2015-01-23 00:00;41.6;87.8;12.0;6.90
2015-01-23 00:00;2015-01-23 01:00;29.3;53.4;9.40;6.60
2015-01-23 01:00;2015-01-23 02:00;28.6;53.1;10.6;8.00
2015-01-23 02:00;2015-01-23 03:00;24.1;38.7;9.60;6.80
2015-01-23 03:00;2015-01-23 04:00;24.0;38.4;9.30;5.60
2015-01-23 04:00;2015-01-23 05:00;27.0;43.2;9.70;5.10
2015-01-23 05:00;2015-01-23 06:00;43.9;93.4;16.2;7.10
2015-01-23 06:00;2015-01-23 07:00;75.8;220.1;15.8;8.20
2015-01-23 07:00;2015-01-23 08:00;79.3;240.1;10.7;7.80
2015-01-23 08:00;2015-01-23 09:00;63.5;167.8;9.90;5.00
2015-01-23 09:00;2015-01-23 10:00;69.6;203.3;9.50;7.50
2015-01-23 10:00;2015-01-23 11:00;69.3;191.7;10.0;5.20
2015-01-23 11:00;2015-01-23 12:00;67.7;204.5;11.1;5.70
2015-01-23 12:00;2015-01-23 13:00;67.6;205.4;;
2015-01-23 13:00;2015-01-23 14:00;66.4;198.0;;
2015-01-23 14:00;2015-01-23 15:00;51.3;140.2;;6.40
2015-01-23 15:00;2015-01-23 16:00;55.8;190.4;12.4;8.60
2015-01-23 16:00;2015-01-23 17:00;60.6;228.1;11.5;7.20
2015-01-23 17:00;2015-01-23 18:00;64.2;230.3;10.8;6.70
2015-01-23 18:00;2015-01-23 19:00;55.5;138.7;11.7;6.60
2015-01-23 19:00;2015-01-23 20:00;47.4;103.2;11.1;6.80
2015-01-23 20:00;2015-01-23 21:00;39.8;62.8;13.6;8.10
2015-01-23 21:00;2015-01-23 22:00;34.7;48.8;12.5;7.00
2015-01-23 22:00;2015-01-23 23:00;26.3;34.9;14.5;10.4
2015-01-23 23:00;2015-01-24 00:00;21.3;29.4;10.4;5.80
2015-01-24 00:00;2015-01-24 01:00;23.7;35.9;11.4;5.80
2015-01-24 01:00;2015-01-24 02:00;16.6;25.2;8.10;3.30
2015-01-24 02:00;2015-01-24 03:00;11.5;15.3;;
2015-01-24 03:00;2015-01-24 04:00;17.7;22.4;;
2015-01-24 04:00;2015-01-24 05:00;9.40;13.5;5.90;
2015-01-24 05:00;2015-01-24 06:00;9.40;16.4;4.50;2.10
2015-01-24 06:00;2015-01-24 07:00;14.3;26.2;6.70;1.30
2015-01-24 07:00;2015-01-24 08:00;19.1;35.8;6.90;3.40
2015-01-24 08:00;2015-01-24 09:00;15.8;28.1;7.80;3.60
2015-01-24 09:00;2015-01-24 10:00;21.5;41.7;6.70;5.20
2015-01-24 10:00;2015-01-24 11:00;23.8;46.0;10.3;4.10
2015-01-24 11:00;2015-01-24 12:00;22.1;39.7;9.60;5.70
2015-01-24 12:00;2015-01-24 13:00;22.3;42.4;9.60;5.90
2015-01-24 13:00;2015-01-24 14:00;24.3;46.3;9.60;7.10
2015-01-24 14:00;2015-01-24 15:00;22.5;42.7;9.40;7.70
2015-01-24 15:00;2015-01-24 16:00;18.2;31.7;10.6;7.70
2015-01-24 16:00;2015-01-24 17:00;23.8;43.6;11.3;7.90
2015-01-24 17:00;2015-01-24 18:00;22.2;37.6;11.2;6.80
2015-01-24 18:00;2015-01-24 19:00;19.3;32.0;11.5;6.90
2015-01-24 19:00;2015-01-24 20:00;16.3;26.7;11.3;8.10
2015-01-24 20:00;2015-01-24 21:00;14.6;23.4;10.6;6.90
2015-01-24 21:00;2015-01-24 22:00;19.4;31.0;11.7;6.40
2015-01-24 22:00;2015-01-24 23:00;15.0;24.8;12.3;6.60
2015-01-24 23:00;2015-01-25 00:00;12.4;18.8;10.8;7.20
2015-01-25 00:00;2015-01-25 01:00;8.30;13.0;9.70;4.90
2015-01-25 01:00;2015-01-25 02:00;9.10;14.7;9.60;6.10
2015-01-25 02:00;2015-01-25 03:00;7.40;10.6;9.30;5.00
2015-01-25 03:00;2015-01-25 04:00;7.00;10.4;10.1;5.10
2015-01-25 04:00;2015-01-25 05:00;10.5;16.3;10.6;6.40
2015-01-25 05:00;2015-01-25 06:00;17.2;31.1;10.7;7.00
2015-01-25 06:00;2015-01-25 07:00;20.7;38.8;12.4;7.30
2015-01-25 07:00;2015-01-25 08:00;24.1;43.1;12.7;7.20
2015-01-25 08:00;2015-01-25 09:00;25.2;45.8;14.2;7.70
2015-01-25 09:00;2015-01-25 10:00;36.9;81.4;16.4;6.80
2015-01-25 10:00;2015-01-25 11:00;49.8;126.0;18.4;7.10
2015-01-25 11:00;2015-01-25 12:00;60.7;183.3;17.5;6.90
2015-01-25 12:00;2015-01-25 13:00;52.3;134.3;15.8;7.00
2015-01-25 13:00;2015-01-25 14:00;57.0;138.8;14.8;5.30
2015-01-25 14:00;2015-01-25 15:00;59.9;132.9;8.90;2.30
2015-01-25 15:00;2015-01-25 16:00;62.7;130.2;9.10;3.00
2015-01-25 16:00;2015-01-25 17:00;62.0;130.7;8.30;4.60
2015-01-25 17:00;2015-01-25 18:00;52.8;106.8;6.50;4.00
2015-01-25 18:00;2015-01-25 19:00;50.2;93.7;9.20;5.00
2015-01-25 19:00;2015-01-25 20:00;47.5;98.0;7.50;3.20
2015-01-25 20:00;2015-01-25 21:00;41.5;76.2;4.40;2.70
2015-01-25 21:00;2015-01-25 22:00;27.9;49.1;4.10;1.10
2015-01-25 22:00;2015-01-25 23:00;19.2;31.7;5.70;2.10
2015-01-25 23:00;2015-01-26 00:00;9.20;14.9;5.20;2.60
2015-01-26 00:00;2015-01-26 01:00;4.60;7.50;3.00;2.40
2015-01-26 01:00;2015-01-26 02:00;5.70;9.50;4.20;3.40
2015-01-26 02:00;2015-01-26 03:00;4.50;7.40;4.30;2.50
2015-01-26 03:00;2015-01-26 04:00;4.90;7.90;4.70;3.10
2015-01-26 04:00;2015-01-26 05:00;7.00;12.2;4.10;2.00
2015-01-26 05:00;2015-01-26 06:00;18.5;34.4;3.70;2.80
2015-01-26 06:00;2015-01-26 07:00;38.8;89.0;6.60;3.50
2015-01-26 07:00;2015-01-26 08:00;42.1;88.7;8.00;4.10
2015-01-26 08:00;2015-01-26 09:00;56.6;148.2;9.00;4.70
2015-01-26 09:00;2015-01-26 10:00;55.3;143.1;9.80;3.10
2015-01-26 10:00;2015-01-26 11:00;47.0;99.6;9.60;4.60
2015-01-26 11:00;2015-01-26 12:00;43.1;90.0;9.60;5.60
2015-01-26 12:00;2015-01-26 13:00;51.3;107.6;12.3;5.40
2015-01-26 13:00;2015-01-26 14:00;49.9;106.5;12.2;4.80
2015-01-26 14:00;2015-01-26 15:00;46.7;91.2;11.5;6.20
2015-01-26 15:00;2015-01-26 16:00;58.0;117.4;12.5;5.60
2015-01-26 16:00;2015-01-26 17:00;65.4;150.5;18.3;8.30
2015-01-26 17:00;2015-01-26 18:00;58.9;115.3;35.0;6.90
2015-01-26 18:00;2015-01-26 19:00;48.4;81.3;25.3;5.90
2015-01-26 19:00;2015-01-26 20:00;49.2;84.0;22.0;3.20
2015-01-26 20:00;2015-01-26 21:00;41.3;67.4;15.9;3.90
2015-01-26 21:00;2015-01-26 22:00;24.8;34.0;9.20;1.60
2015-01-26 22:00;2015-01-26 23:00;18.1;24.0;6.40;2.30
2015-01-26 23:00;2015-01-27 00:00;16.0;20.2;7.20;1.70
2015-01-27 00:00;2015-01-27 01:00;18.6;23.2;6.10;1.90
2015-01-27 01:00;2015-01-27 02:00;13.9;16.7;5.40;2.50
2015-01-27 02:00;2015-01-27 03:00;19.9;24.1;6.40;2.10
2015-01-27 03:00;2015-01-27 04:00;30.9;43.5;9.20;3.80
2015-01-27 04:00;2015-01-27 05:00;37.0;64.1;12.8;3.40
2015-01-27 05:00;2015-01-27 06:00;57.6;153.7;20.3;4.80
2015-01-27 06:00;2015-01-27 07:00;101.7;427.8;30.8;9.10
2015-01-27 07:00;2015-01-27 08:00;115.9;534.3;28.2;9.30
2015-01-27 08:00;2015-01-27 09:00;111.4;497.5;25.7;6.80
2015-01-27 09:00;2015-01-27 10:00;78.8;321.8;15.8;4.90
2015-01-27 10:00;2015-01-27 11:00;72.9;300.8;12.5;5.90
2015-01-27 11:00;2015-01-27 12:00;74.6;240.8;14.9;3.50
2015-01-27 12:00;2015-01-27 13:00;71.9;229.7;11.7;2.10
2015-01-27 13:00;2015-01-27 14:00;82.3;246.4;12.5;5.50
2015-01-27 14:00;2015-01-27 15:00;93.0;251.7;11.9;6.20
2015-01-27 15:00;2015-01-27 16:00;102.1;268.5;13.3;6.00
2015-01-27 16:00;2015-01-27 17:00;91.8;249.0;11.7;5.70
2015-01-27 17:00;2015-01-27 18:00;85.4;217.8;9.30;5.00
2015-01-27 18:00;2015-01-27 19:00;75.7;160.5;7.30;2.10
2015-01-27 19:00;2015-01-27 20:00;58.4;91.3;5.60;1.80
2015-01-27 20:00;2015-01-27 21:00;54.1;81.4;5.60;1.40
2015-01-27 21:00;2015-01-27 22:00;47.7;66.6;5.60;-0.500
2015-01-27 22:00;2015-01-27 23:00;45.6;60.0;5.20;1.20
2015-01-27 23:00;2015-01-28 00:00;34.3;41.8;5.90;2.80
2015-01-28 00:00;2015-01-28 01:00;25.2;29.0;5.00;1.70
2015-01-28 01:00;2015-01-28 02:00;18.8;20.7;4.40;0.100
2015-01-28 02:00;2015-01-28 03:00;15.1;16.6;3.20;0.400
2015-01-28 03:00;2015-01-28 04:00;13.4;15.0;2.90;2.80
2015-01-28 04:00;2015-01-28 05:00;19.3;22.5;5.40;2.80
2015-01-28 05:00;2015-01-28 06:00;29.5;38.4;5.70;3.20
2015-01-28 06:00;2015-01-28 07:00;54.0;92.4;6.40;4.70
2015-01-28 07:00;2015-01-28 08:00;50.0;82.8;6.00;4.00
2015-01-28 08:00;2015-01-28 09:00;50.7;90.4;6.30;3.40
2015-01-28 09:00;2015-01-28 10:00;55.1;109.2;5.60;3.70
2015-01-28 10:00;2015-01-28 11:00;47.5;76.4;6.60;2.50
2015-01-28 11:00;2015-01-28 12:00;37.4;49.4;;
2015-01-28 12:00;2015-01-28 13:00;33.7;49.5;;
2015-01-28 13:00;2015-01-28 14:00;39.7;67.6;;
2015-01-28 14:00;2015-01-28 15:00;39.5;69.9;;
2015-01-28 15:00;2015-01-28 16:00;35.2;57.3;;
2015-01-28 16:00;2015-01-28 17:00;33.8;58.5;;
2015-01-28 17:00;2015-01-28 18:00;38.2;68.7;;
2015-01-28 18:00;2015-01-28 19:00;34.4;57.7;;
2015-01-28 19:00;2015-01-28 20:00;31.0;50.2;;
2015-01-28 20:00;2015-01-28 21:00;29.0;45.0;;
2015-01-28 21:00;2015-01-28 22:00;21.7;32.6;;
2015-01-28 22:00;2015-01-28 23:00;19.5;33.0;7.80;3.70
2015-01-28 23:00;2015-01-29 00:00;13.2;19.9;9.90;4.60
2015-01-29 00:00;2015-01-29 01:00;9.70;14.3;10.7;5.10
2015-01-29 01:00;2015-01-29 02:00;11.5;19.5;13.5;5.10
2015-01-29 02:00;2015-01-29 03:00;12.7;21.1;15.5;3.40
2015-01-29 03:00;2015-01-29 04:00;11.0;19.1;11.4;3.20
2015-01-29 04:00;2015-01-29 05:00;15.9;30.0;8.80;1.70
2015-01-29 05:00;2015-01-29 06:00;31.8;68.6;14.9;2.30
2015-01-29 06:00;2015-01-29 07:00;69.4;221.7;21.3;3.80
2015-01-29 07:00;2015-01-29 08:00;73.9;240.6;16.9;3.30
2015-01-29 08:00;2015-01-29 09:00;68.0;225.8;13.9;2.40
2015-01-29 09:00;2015-01-29 10:00;66.9;175.0;10.6;1.80
2015-01-29 10:00;2015-01-29 11:00;59.3;124.4;10.8;1.70
2015-01-29 11:00;2015-01-29 12:00;52.7;84.7;7.20;0.500
2015-01-29 12:00;2015-01-29 13:00;39.4;64.8;7.10;0.200
2015-01-29 13:00;2015-01-29 14:00;35.4;61.1;4.80;0.100
2015-01-29 14:00;2015-01-29 15:00;48.5;85.8;6.90;0.500
2015-01-29 15:00;2015-01-29 16:00;42.8;78.8;6.20;0.200
2015-01-29 16:00;2015-01-29 17:00;47.5;91.9;7.00;0.500
2015-01-29 17:00;2015-01-29 18:00;47.2;90.9;7.30;1.00
2015-01-29 18:00;2015-01-29 19:00;45.2;79.3;8.60;-0.100
2015-01-29 19:00;2015-01-29 20:00;42.3;73.8;8.10;-1.00
2015-01-29 20:00;2015-01-29 21:00;48.3;92.2;7.10;-1.00
2015-01-29 21:00;2015-01-29 22:00;52.6;102.3;6.90;0.100
2015-01-29 22:00;2015-01-29 23:00;44.6;81.5;6.10;-0.200
2015-01-29 23:00;2015-01-30 00:00;36.1;64.7;4.80;0.200
2015-01-30 00:00;2015-01-30 01:00;31.0;52.8;5.50;-0.500
2015-01-30 01:00;2015-01-30 02:00;29.8;49.0;11.0;0.200
2015-01-30 02:00;2015-01-30 03:00;22.9;35.8;10.9;-1.50
2015-01-30 03:00;2015-01-30 04:00;27.5;46.2;10.0;-1.00
2015-01-30 04:00;2015-01-30 05:00;37.5;68.5;12.7;-1.70
2015-01-30 05:00;2015-01-30 06:00;46.2;87.1;23.9;0.700
2015-01-30 06:00;2015-01-30 07:00;92.8;284.0;19.5;0.600
2015-01-30 07:00;2015-01-30 08:00;81.8;240.8;7.00;1.90
2015-01-30 08:00;2015-01-30 09:00;96.8;313.9;12.3;2.10
2015-01-30 09:00;2015-01-30 10:00;93.6;274.9;15.1;2.30
2015-01-30 10:00;2015-01-30 11:00;80.8;188.5;20.0;2.30
2015-01-30 11:00;2015-01-30 12:00;70.7;163.0;10.5;2.10
